Field	Time	LHJC_X	LHJC_Y	LHJC_Z	RHJC_X	RHJC_Y	RHJC_Z	LKJC_X	LKJC_Y	LKJC_Z	RKJC_X	RKJC_Y	RKJC_Z	LAJC_X	LAJC_Y	LAJC_Z	RAJC_X	RAJC_Y	RAJC_Z	PELO_X	PELO_Y	PELO_Z	PELP_X	PELP_Y	PELP_Z	LTOO_X	LTOO_Y	LTOO_Z	RTOO_X	RTOO_Y	RTOO_Z	TRXO_X	TRXO_Y	TRXO_Z	TRXP_X	TRXP_Y	TRXP_Z
250	2.4900	127.556961	-562.303650	845.008484	274.318146	-548.613403	844.932007	119.230141	-686.273987	463.711029	269.248993	-382.590912	461.814758	145.856171	-951.685364	143.106476	232.761642	-321.643829	72.237022	200.937576	-555.458618	844.970337	199.530945	-541.700989	991.718506	141.790619	-851.830017	18.174093	252.878067	-159.049561	69.382156	197.205215	-479.149567	1334.975220	200.932693	-500.789276	1138.271240
251	2.5000	128.449692	-546.639038	845.481995	275.213776	-532.998840	846.209473	118.262833	-662.032654	461.663086	269.112762	-368.616089	462.939423	144.036880	-937.006348	150.972061	232.092896	-320.348022	72.255241	201.831757	-539.819031	845.845825	199.634705	-526.155945	992.593140	141.333862	-852.501282	15.151221	252.577240	-157.821518	68.349632	197.769791	-463.971008	1336.226318	201.219391	-485.213531	1139.477051
252	2.5100	129.347733	-531.205505	846.235657	276.109039	-517.598022	847.729858	117.162567	-636.614624	459.631165	268.818298	-355.858643	463.878235	142.264542	-920.200073	158.991409	231.573242	-319.387329	72.464424	202.728409	-524.401855	846.982788	199.775391	-510.821106	993.724487	140.412064	-851.826660	14.363031	252.148087	-156.905838	67.348930	198.236465	-448.870941	1337.700806	201.437225	-469.802490	1140.922485
253	2.5200	130.235748	-516.022644	847.258545	276.989624	-502.431091	849.462341	115.955063	-610.170654	457.733154	268.402557	-344.490723	464.564606	140.565643	-901.378113	167.085129	231.169678	-318.746521	72.762787	203.612686	-509.226929	848.360535	199.957672	-495.710541	995.092407	139.070465	-848.658081	16.041788	251.201950	-156.228271	66.741524	198.593994	-433.867981	1339.372925	201.581985	-454.575012	1142.578979
254	2.5300	131.099136	-501.101898	848.536987	277.842377	-487.513428	851.375000	114.674706	-582.875671	456.099792	267.916534	-334.554260	464.983704	138.972458	-880.720276	175.169006	230.855667	-318.376953	73.075432	204.470764	-494.307709	849.956055	200.185593	-480.832092	996.674561	137.442352	-841.932983	19.962898	250.191986	-155.796661	66.481491	198.834091	-418.978638	1341.216675	201.650879	-439.544891	1144.418457
255	2.5400	131.924881	-486.447021	850.053833	278.656342	-472.855621	853.435730	113.361038	-554.920166	454.863678	267.414398	-325.968384	465.167542	137.516663	-858.441833	183.136978	230.610886	-318.203308	73.353874	205.290634	-479.651367	851.744812	200.462402	-466.187256	998.447571	135.700363	-830.788635	25.568819	249.520142	-155.592026	66.301735	198.951736	-404.216125	1343.207520	201.642807	-424.719391	1146.413208
256	2.5500	132.701950	-472.054169	851.789490	279.422577	-458.463013	855.613098	112.055443	-526.502563	454.147858	266.946228	-318.564240	465.180603	136.222870	-834.755310	190.843231	230.420151	-318.139069	73.572250	206.062271	-465.258606	853.701355	200.790405	-451.771210	1000.386658	134.004120	-814.643188	32.141277	249.206726	-155.534393	66.055771	198.945267	-389.590302	1345.319946	201.558334	-410.101440	1148.535034
257	2.5600	133.421555	-457.913116	853.721130	280.134460	-444.335968	857.876160	110.798050	-497.820587	454.054108	266.553223	-312.130798	465.101959	135.104904	-809.834595	198.090347	230.273315	-318.103485	73.722076	206.778015	-451.124542	855.798645	201.170471	-437.574432	1002.465759	132.461151	-793.274963	38.984978	249.124100	-155.526535	65.778175	198.816422	-375.107147	1347.530151	201.399673	-395.687469	1150.757690
258	2.5700	134.077148	-444.008179	855.823486	280.787354	-430.469849	860.195313	109.625412	-469.065155	454.653473	266.265076	-306.458344	465.007385	134.166199	-783.796692	204.634613	230.164383	-318.034119	73.807281	207.432236	-437.239014	858.009460	201.602264	-423.582855	1004.658020	131.100647	-766.873901	45.575027	249.140442	-155.486298	65.570946	198.570190	-360.768707	1349.813599	201.170822	-381.469757	1153.054199
259	2.5800	134.664200	-430.319183	858.068298	281.378143	-416.854980	862.541687	108.568619	-440.413086	455.979370	266.097839	-301.367462	464.956696	133.402161	-756.705322	210.210220	230.090363	-317.893005	73.839546	208.021194	-423.587128	860.304993	202.083405	-409.779327	1006.935059	129.863525	-736.028076	51.604881	249.250702	-155.375183	65.439178	198.214508	-346.573181	1352.146484	200.877182	-367.436371	1155.399170
260	2.5900	135.179718	-416.822876	860.424561	281.904877	-403.477570	864.886963	107.652145	-412.022614	458.024963	266.053741	-296.723999	464.987213	132.803131	-728.593140	214.566330	230.049454	-317.666046	73.834366	208.542282	-410.150269	862.655823	202.609726	-396.144958	1009.267334	128.626038	-701.612854	56.926422	249.462479	-155.182404	65.353645	197.759827	-332.515076	1354.504150	200.525421	-353.571594	1157.766479
261	2.6000	135.622009	-403.493896	862.858459	282.366150	-390.319763	867.203430	106.893234	-384.029938	460.744019	266.121460	-292.437531	465.114471	132.355835	-699.482910	217.502136	230.038910	-317.358551	73.808029	208.994095	-396.906891	865.031006	203.174789	-382.659882	1011.623779	127.260330	-664.593384	61.449306	249.709595	-154.905670	65.331703	197.218552	-318.585876	1356.860840	200.123642	-339.858032	1160.129639
262	2.6100	135.990097	-390.305542	865.333984	282.760834	-377.360474	869.463867	106.301880	-356.548248	464.055664	266.278687	-288.451355	465.336670	132.043549	-669.402161	218.889969	230.053680	-316.986877	73.775452	209.375473	-383.833008	867.398987	203.769989	-369.304260	1013.972412	125.695694	-625.813721	65.086586	249.981216	-154.563934	65.325668	196.604462	-304.774231	1359.190308	199.679871	-326.276276	1162.461670
263	2.6200	136.283417	-377.230682	867.812866	283.087677	-364.576080	871.640869	105.881195	-329.670074	467.851288	266.495972	-284.727661	465.640686	131.845795	-638.386414	218.680862	230.085953	-316.570587	73.748894	209.685562	-370.903412	869.726868	204.384872	-356.059235	1016.280029	123.934555	-585.862549	67.769005	250.366394	-154.198196	65.167229	195.931961	-291.066895	1361.464600	199.202820	-312.806641	1164.735107
264	2.6300	136.501724	-364.242188	870.255798	283.345367	-351.941315	873.707764	105.628090	-303.469696	472.002777	266.741425	-281.234161	466.006989	131.738770	-606.477417	216.894058	230.125916	-316.125336	73.737282	209.923569	-358.091736	871.981812	205.007217	-342.906830	1018.513550	122.020416	-545.044373	69.492401	250.823441	-153.821945	64.852356	195.215546	-277.449219	1363.655029	198.700317	-299.430054	1166.921509
265	2.6400	136.644897	-351.313782	872.622131	283.532471	-339.429932	875.638123	105.533890	-278.007874	476.370667	266.985138	-277.933624	466.413330	131.696487	-573.716980	213.598404	230.163162	-315.658875	73.745941	210.088699	-345.371887	874.130188	205.623535	-329.830750	1020.638916	119.998108	-503.453247	70.343773	251.197006	-153.414108	64.584061	194.469101	-263.905975	1365.731323	198.179794	-286.128174	1168.991455
266	2.6500	136.712860	-338.419891	874.871826	283.647522	-327.015533	877.406555	105.584953	-253.334671	480.811462	267.202667	-274.778809	466.837738	131.692535	-540.140076	208.893021	230.188141	-315.169647	73.776939	210.180206	-332.717712	876.139282	206.219498	-316.815887	1022.623901	117.897758	-461.084564	70.489059	251.462555	-152.964722	64.466370	193.705292	-250.421646	1367.663086	197.647156	-272.884003	1170.915771
267	2.6600	136.705765	-325.536133	876.965820	283.689331	-314.671997	878.988892	105.763168	-229.492874	485.183990	267.376831	-271.712311	467.260620	131.701324	-505.768127	202.892288	230.193314	-314.648468	73.829735	210.197556	-320.104095	877.977356	206.780731	-303.848785	1024.436768	115.739998	-417.921265	70.137253	251.659576	-152.474869	64.414482	192.935303	-236.981308	1369.419678	197.107071	-259.683136	1172.664917
268	2.6700	136.623978	-312.639465	878.866699	283.656830	-302.374146	880.362854	106.046356	-206.519547	489.353760	267.497406	-268.671783	467.666504	131.699463	-470.602631	195.717224	230.173264	-314.082275	73.902245	210.140427	-307.506866	879.614746	207.292633	-290.916443	1026.048828	113.548515	-373.985199	69.497826	251.770523	-151.938736	64.271126	192.168289	-223.570831	1370.971680	196.562332	-246.512787	1174.210571
269	2.6800	136.468491	-299.708405	880.539978	283.550018	-290.097931	881.508484	106.408890	-184.446472	493.196686	267.559875	-265.598145	468.044678	131.667145	-434.622955	187.494431	230.123810	-313.457977	73.992012	210.009277	-294.903168	881.024231	207.741837	-278.007050	1027.433472	111.353584	-329.348602	68.749329	251.823730	-151.348969	64.016869	191.411331	-210.177322	1372.290649	196.013977	-233.362244	1175.525391
270	2.6900	136.240906	-286.722809	881.954712	283.369476	-277.820343	882.408386	106.822617	-163.298737	496.602142	267.563080	-262.443787	468.389923	131.589844	-397.787048	178.361191	230.040665	-312.767273	74.097343	209.805206	-282.271606	882.181641	208.116074	-265.108826	1028.567627	109.183022	-284.115845	68.032066	251.868423	-150.701477	63.707539	190.669083	-196.789200	1373.351074	195.461548	-220.222824	1176.584961
271	2.7000	135.943802	-273.664459	883.084595	283.117004	-265.519867	883.048828	107.258453	-143.092148	499.475708	267.507751	-259.178253	468.701874	131.459854	-360.036377	168.474518	229.918045	-312.009460	74.218353	209.530396	-269.592133	883.066772	208.404800	-252.210266	1029.432373	107.057579	-238.403992	67.450668	251.904037	-149.996124	63.354568	189.944031	-183.396423	1374.130737	194.902695	-207.087387	1177.367798
272	2.7100	135.580704	-260.516266	883.908142	282.795380	-253.175644	883.419434	107.688499	-123.829590	501.741760	267.396057	-255.789398	468.983368	131.276901	-321.304810	158.021469	229.748138	-311.192505	74.357643	209.188065	-256.845947	883.663818	208.599792	-239.299622	1030.012939	104.999023	-192.330048	67.078018	251.901932	-149.239609	62.947212	189.236191	-169.990402	1374.611206	194.333847	-193.949539	1177.856201
273	2.7200	135.156235	-247.263046	884.409668	282.408722	-240.768066	883.514099	108.088303	-105.498116	503.345612	267.230682	-252.278183	469.238739	131.047882	-281.531250	147.228256	229.521210	-310.331879	74.520462	208.782486	-244.015564	883.961975	208.694794	-226.364349	1030.299561	103.044991	-145.995499	66.968521	251.893524	-148.451950	62.516689	188.543579	-156.563858	1374.779175	193.750519	-180.803787	1178.036865
274	2.7300	134.675598	-233.890884	884.579407	281.961761	-228.278183	883.330444	108.439186	-88.065758	504.255005	267.014679	-248.648682	469.471405	130.784668	-240.674713	136.364655	229.227249	-309.445740	74.714119	208.318695	-231.084534	883.955017	208.686249	-213.391556	1030.287231	101.262230	-99.467445	67.193413	251.979584	-147.663132	62.126919	187.862106	-143.110748	1374.626465	193.147308	-167.644699	1177.901978
275	2.7400	134.144714	-220.387512	884.413940	281.460052	-215.688004	882.870544	108.730011	-71.479340	504.461334	266.750183	-244.897202	469.682648	130.501022	-198.730927	125.741852	228.858337	-308.550812	74.947174	207.802399	-218.037766	883.642334	208.572784	-200.367554	1029.975708	99.750984	-52.772034	67.895805	252.187515	-146.895447	61.793461	187.186035	-129.625946	1374.151123	192.518326	-154.466522	1177.449219
276	2.7500	133.569611	-206.742264	883.916382	280.909271	-202.980453	882.140259	108.958298	-55.662727	503.979736	266.438538	-241.002914	469.870209	130.208572	-155.749634	115.702293	228.412125	-307.658386	75.228500	207.239471	-204.861374	883.028442	208.355606	-187.278397	1029.370117	98.637871	-5.921994	69.326675	252.461639	-146.161377	61.441978	186.508057	-116.105019	1373.356445	191.857513	-141.262833	1176.681519
277	2.7600	132.956192	-192.946075	883.096069	280.314972	-190.139481	881.149597	109.129929	-40.516827	502.848694	266.080780	-236.923309	470.027771	129.913864	-111.854713	106.601982	227.894455	-306.772919	75.566391	206.635590	-191.542786	882.122864	208.037796	-174.109665	1028.479980	98.062454	41.019321	71.806168	252.694809	-145.461243	60.964539	185.819763	-102.543968	1372.252563	191.158829	-128.025970	1175.608154
278	2.7700	132.309891	-178.991821	881.968506	279.682404	-177.150070	879.912170	109.257492	-25.921070	501.129395	265.679840	-232.593811	470.144165	129.616898	-67.266075	98.784859	227.321732	-305.890991	75.968155	205.996155	-178.070969	880.940430	207.624405	-160.846710	1027.319946	98.152321	87.880508	75.649391	252.841507	-144.788101	60.337116	185.111740	-88.939003	1370.855591	190.416565	-114.747421	1174.244385
279	2.7800	131.635208	-164.874115	880.555359	279.015869	-163.998337	878.445007	109.356979	-11.737530	498.903259	265.243347	-227.931824	470.203308	129.311584	-22.319563	92.548904	226.721619	-305.000946	76.439857	205.325562	-164.436234	879.500183	207.122192	-147.475342	1025.908447	98.983482	134.348724	81.103821	253.007233	-144.124695	59.778088	184.374146	-75.286308	1369.186646	189.625488	-101.416954	1172.610107
280	2.7900	130.935593	-150.589600	878.883362	278.318756	-150.671661	876.768311	109.443649	2.182879	496.268616	264.785431	-222.844421	470.185272	128.988220	22.521976	88.105682	226.131546	-304.085022	76.986984	204.627182	-150.630630	877.825867	206.539108	-133.981720	1024.268433	100.536774	179.958359	88.287460	253.206757	-143.434052	59.439346	183.596771	-61.581894	1367.273071	188.781326	-88.023239	1170.731445
281	2.8000	130.213074	-136.136795	876.984497	277.593231	-137.158646	874.905029	109.528091	15.992020	493.335358	264.326843	-217.238220	470.068329	128.639191	66.673759	85.538071	225.595917	-303.122253	77.615768	203.903152	-136.647736	875.944763	205.883957	-120.352600	1022.426270	102.665558	224.111526	97.133469	253.303284	-142.691559	59.068134	182.769653	-47.821552	1365.147095	187.880478	-74.554008	1168.638794
282	2.8100	129.467957	-121.516373	874.895081	276.839874	-123.449478	872.880554	109.614037	29.834864	490.219299	263.893646	-211.030304	469.831970	128.268005	109.456413	84.765388	225.161560	-302.092926	78.335304	203.153931	-122.482925	873.887817	205.166580	-106.576035	1020.411560	105.089531	266.135284	107.353638	253.281616	-141.890594	58.480927	181.883194	-34.000813	1362.845093	186.920197	-60.995934	1166.367310
283	2.8200	128.699020	-106.730782	872.654907	276.058014	-109.535812	870.722290	109.698814	43.839725	487.035645	263.513702	-204.158051	469.461029	127.898308	150.145691	85.526939	224.872864	-300.981934	79.159607	202.378540	-108.133308	871.688660	204.396744	-92.641716	1018.256775	107.422668	305.369263	118.422676	253.252121	-141.030289	57.716347	180.928650	-20.115065	1360.406494	185.899368	-47.335457	1163.954590
284	2.8300	127.903160	-91.784683	870.306641	275.245331	-95.411591	868.459045	109.776199	58.110378	483.893250	263.212769	-196.583954	468.948669	127.577919	188.039230	87.395218	224.767792	-299.780304	80.109024	201.574265	-93.598152	869.382935	203.584396	-78.541153	1015.996460	109.247124	341.267578	129.594574	253.280853	-140.105927	56.853302	179.898376	-6.159667	1357.874512	184.817780	-33.559261	1161.442627
285	2.8400	127.075714	-76.684692	867.894958	274.398071	-81.072998	866.120789	109.840172	72.722649	480.889801	263.009918	-188.295151	468.297699	127.373215	222.528091	89.823669	224.874756	-298.483856	81.210403	200.736893	-78.878853	867.007935	202.739212	-64.268562	1013.666748	110.227730	373.480469	139.974915	253.307526	-139.106705	55.907497	178.786301	7.869802	1355.292969	183.676590	-19.654724	1158.873779
286	2.8500	126.210602	-61.439457	865.465454	273.511292	-66.519150	863.738281	109.887421	87.725143	478.109131	262.915222	-179.301453	467.519287	127.354607	253.157532	92.222450	225.210541	-297.092072	82.497093	199.860977	-63.979298	864.601929	201.870331	-49.820698	1011.304932	110.229271	401.878723	148.653519	253.226913	-138.028839	54.861961	177.588226	21.977282	1352.707275	182.478836	-5.611101	1156.292847
287	2.8600	125.300842	-46.059692	863.063782	272.579193	-51.752483	861.342590	109.916939	103.142509	475.619659	262.928314	-169.631027	466.630798	127.578186	279.665314	94.046867	225.779541	-295.604797	84.008469	198.940018	-48.906090	862.203247	200.985703	-35.197956	1008.948547	109.376350	426.521027	154.856644	253.067993	-136.892746	53.750381	176.302017	36.165939	1350.161987	181.228409	8.580460	1153.743774
288	2.8700	124.338943	-30.558365	860.734436	271.595337	-36.779362	858.964478	109.926819	118.979004	473.473938	263.037506	-159.324173	465.653564	128.071762	301.994263	94.878128	226.573486	-294.017273	85.789452	197.967163	-33.668869	859.849487	200.092743	-20.404568	1006.634460	108.016800	447.603149	158.057175	252.951019	-135.726059	52.655811	174.928070	50.437820	1347.700928	179.931412	22.925133	1151.270508
